T10_1	T10_2	T10_3	T14_1	T14_2	T14_3	T20_1	T20_2	T20_3	T26_1	T26_2	T26_3	T24_1	T24_2	T24_3
5.72439494768084	5.48409306026076	5.60528815393738	5.60401813677163	5.70826841021657	5.77009850415228	5.32117899686632	4.84925318948383	5.09472911271656	5.70929962591719	5.79349797480944	5.78753300726745	4.27090301748733	3.52047072680329	3.72608390030161
6.79165936340905	6.6568288286403	6.51526194120894	6.53909874213044	6.62286460407916	6.538453580461	6.70434465938218	6.67518417554721	6.75402579498393	6.30586197977577	6.37808145438331	6.32447484117676	6.42622222544829	6.41415869794085	6.51516094704992
3.60308173923564	4.64008141995877	4.78669376334825	4.89135143936066	4.9106519012941	5.0064140008404	5.13321977799512	4.65801359088261	4.85109842095939	4.87522409443665	4.90290546181757	4.84098487243459	4.32084852485645	4.19251386794597	4.26481578308455
4.91877602578205	5.31533932589913	5.45283967986467	5.57352304392947	5.64288730691437	5.67624364833765	5.62311030811422	5.58552647202957	5.93238658046217	5.65784751227645	5.68045122897509	5.83028769252149	5.28842523107456	5.366829118774	5.55763817362213
7.27516250271076	7.50979989002476	7.68619211575272	8.00689981973648	8.01857951204433	8.2472849977782	7.77569678996668	7.82426760037562	7.76231207732405	7.3405934005523	7.33384500473513	7.46482917695517	7.30794061100877	7.06833224921447	7.20753746128621
5.61461801195766	5.58523649501517	5.61476271014414	5.17346215767046	5.50322178692185	5.69027617219169	4.9090889146136	4.80677963553847	4.8121854239317	4.63650601744907	4.49375327202157	4.9421671476647	5.95932773548829	5.5345362258078	5.54258114698375
7.23361044922683	7.07721313058355	7.13747598946667	6.86641760206447	6.75910213983229	6.68763689573808	6.94128365666139	6.94365292503227	6.90101518024846	6.39103938494338	6.43485202031753	6.31961725772774	6.2648994297182	6.47640137170427	6.15595242129818
6.57397399134312	6.51513615487868	6.45951086174497	6.24223889834091	6.19599489124345	6.18790379974483	6.15706910973074	5.9865678773578	5.91089827040368	5.92386761677068	5.94807076865261	5.9221679355585	6.2756834654511	6.4996640485362	6.27582565254537
6.91530573635298	7.12809543375749	7.14922974102436	6.8998562121669	6.92410160870901	6.93223163900101	6.80411606799252	7.17468307520733	7.1520162737398	6.95041560204368	6.92897772834767	7.04953931169811	7.81379742381871	8.24383754274899	8.49858367583597
4.89038519247761	5.34265484176355	5.12041267331601	5.84279169677095	5.93128922602249	6.06687232262369	6.02299910230403	5.85270318798944	5.96545391366052	5.97030832153447	5.93678176425598	6.02071091708588	5.33655350645764	5.11561949711255	5.25439114463576
4.98887582062099	5.47090638925906	5.39363608923034	5.75393734684949	5.894077368927	5.97088654195519	6.21893652029532	6.12469875711904	6.19090729203846	6.0342253233194	6.02404464905621	5.98990948291586	4.35455289713008	4.12851674581006	4.6648460348011
3.88200284671945	3.5732085494111	3.85045596071097	3.89688805493483	3.96024053296797	3.88109775942301	3.59432791439411	3.87046829169204	3.55705721735589	3.51188544522345	3.67620141372702	3.72722186830035	4.29789482916764	4.37836214390211	4.40140028290971
4.57906105265735	4.66428676090031	4.53193903698147	4.40699567562071	4.49109942213326	4.4388960592575	3.79771756428842	3.9611833819708	3.89723742572145	3.73064343075896	3.63227672987199	3.68658851196883	3.16267128499302	3.32103718909778	3.38928375026496
