T10_1	T10_2	T10_3	T14_1	T14_2	T14_3	T20_1	T20_2	T20_3	T26_1	T26_2	T26_3	T24_1	T24_2	T24_3
7.2854771754151	7.21799835315381	7.51757986613902	6.6168369664102	6.47609597596631	6.58583430132758	7.29115620399664	7.46132579811549	7.37522170343692	7.51956239468381	7.59475650194532	7.55725131128353	7.34530778625852	7.37349047013276	7.46084883827661
3.37911851691208	3.01574240341649	3.22930549224074	3.43548190352104	3.0329632344293	3.71802520468808	4.17562012502776	3.6376445297677	3.66351845820846	3.65746684409379	3.69685506843209	3.23614369147797	3.17181294829441	3.06886143228501	2.97068745216641
7.27783866466677	7.19186218619486	7.0828647295541	6.18416353218443	6.30558191261981	6.48001678196856	6.82150897993056	6.71030933617329	6.92752836042653	6.75824906516709	6.69610836230106	6.68912073984455	5.92812653162542	6.03964988794936	6.00841111091915
9.57901947613152	9.44047020219896	9.37172513748219	8.82617286687972	8.62028865695748	8.603595784747	8.55266270054731	8.59508880006257	8.7167052121269	8.54131505185599	8.62822583268401	8.47613305721664	8.47890631167574	8.7895436670534	8.22995313743568
5.83786704073596	6.0082899707157	6.10196156005416	5.01151127028786	5.01415883356831	4.93450300869167	5.29010099535277	5.99331049958819	6.03350302316094	6.39889202822375	6.5548669549122	6.39277660397036	7.40336286367256	7.70060019049206	8.09800294134109
5.23942965680677	5.39472573619099	5.54903067916595	5.33627111346128	5.30333439193185	5.4823551274353	5.94516896895616	6.16292873247128	5.88402362286781	5.9008241757535	5.77309188214405	5.77421575374498	6.87775363163266	7.20541650106605	7.39995226422925
3.99599366294306	3.86083392648403	4.06061521694983	3.93613492170064	3.92486859473237	3.97724749684696	4.13344770868205	4.11044746822637	3.90238140837873	4.10588173004348	4.06911625343654	3.87770906939016	3.07943605441294	3.01541212409884	2.85049418160325
5.83028373407833	5.88776953550109	5.78161774571798	5.61452122202866	5.66848100861607	5.65025559198338	5.94657265881472	5.77771803950148	5.77384614236168	5.5458426567792	5.64964752669601	5.56244694411569	5.8336778750206	5.86214101400557	5.50649627221917
6.85789907726961	6.6791385494869	6.80299185107279	5.65486855971829	5.56041483199095	5.45336207451652	5.83573268054528	5.8339741597508	5.79071388840014	6.22684866842284	6.30672603592001	6.30117251664942	7.52640482782359	7.81345944653865	7.65405870506838
5.55000048413501	5.1176815133705	5.10174505139169	5.3712009271797	5.49443997243944	5.43782776034013	5.41377360006591	5.12981935783419	5.33680753833931	5.19364675830948	5.34344563469228	5.3481403352385	4.60267602758013	4.43776058683095	4.13052614349865
5.28647932117865	5.09817291677271	4.93053329693146	4.98643064341087	4.86480805231245	4.95855698406208	5.1929643646502	4.75124868140287	4.76939243733978	4.72797015243312	4.63944901658927	4.66806036605228	3.96111283562927	4.11186974531914	3.75881843899697
7.08457896586335	7.00415052227809	6.85014825895506	6.71824603727686	6.65831039301612	6.58013226066346	7.06884597476705	7.24352990139086	7.25839796332208	5.89928847570651	5.94802030543137	5.83940098937818	6.28733693606784	6.2362133454347	5.8900446164175
