T10ºC_1	T10ºC_2	T10ºC_3	T14ºC_1	T14ºC_2	T14ºC_3	T20ºC_1	T20ºC_2	T20ºC_3	T26ºC_1	T26ºC_2	T26ºC_3	T24ºC_1	T24ºC_2	T24ºC_3
14.302568	12.741603	11.618273	12.920604	12.124146	13.727435	19.04899	19.311371	16.732101	27.604979	27.300148	27.599928	15.686611	18.594501	18.198162
12.029009	12.744711	15.314718	15.563866	18.004719	17.578825	20.296549	20.940241	16.722132	25.95117	26.035782	20.790987	19.139107	15.633729	18.304409
42.231644	48.314373	50.205456	40.127296	48.242352	48.320068	37.309216	29.081629	31.492407	59.352093	64.887012	52.860615	15.506905	13.285295	15.220408
47.26437	46.400383	43.832043	40.430416	37.178928	39.985516	37.437859	50.594345	45.786583	53.389595	54.903469	54.935352	95.146904	96.001511	112.817429
19.599339	27.710157	24.673189	38.349171	38.039703	42.128063	29.221439	25.160889	26.310947	45.251469	43.407711	44.371574	30.237425	25.628288	25.821486
4.990537	5.602803	5.938677	8.3432	7.560714	8.981858	11.948483	11.224601	7.230436	9.393115	14.436223	13.446061	10.15074	9.066535	12.397757
45.994583	40.703377	39.408871	36.072365	35.348053	37.427181	38.387611	42.960796	38.145111	35.176384	34.333569	34.443878	21.611979	24.241777	18.351011
13.76043	16.87665	16.610525	14.467728	18.465054	20.100887	33.7882	28.473223	24.972279	28.390892	25.703501	32.078787	24.53677	15.619159	17.193115
82.985825	91.984688	91.855003	85.935173	101.044098	106.619728	106.328049	104.896744	99.727417	90.865509	96.136002	104.990028	64.054134	59.532585	55.736431
28.55217	27.111128	31.721247	29.2873	34.969563	32.395353	34.862801	34.807766	32.352417	37.724983	43.432259	36.407295	19.081892	16.649171	16.516313
46.020321	46.468067	50.425106	45.747349	42.457397	46.379879	41.62315	33.176323	28.307163	53.874447	57.94223	57.529354	37.116943	32.345057	35.619537
266.915924	267.499817	339.927094	250.607529	215.761475	224.318283	92.724182	44.786526	51.815094	215.900406	231.65477	218.918549	102.171829	89.116859	92.224693
162.946228	178.36235	193.857193	281.337555	290.956451	272.565643	246.417389	235.822617	248.929062	214.896149	205.424911	212.559113	132.993027	122.688286	116.577454
43.202091	35.620056	38.979565	28.511314	31.700022	30.488197	38.986286	42.118702	38.070156	44.51601	42.929512	45.712742	23.267805	22.667177	20.747629
25.195213	21.226065	24.089193	22.451443	25.264097	25.707918	26.579195	31.146475	32.356178	28.142065	30.583183	30.490864	21.102793	20.204859	20.974901
25.897505	22.547239	27.670204	19.211319	19.057158	20.40498	11.283784	7.154391	8.88789	20.421675	20.750013	15.879971	6.3915	6.390558	5.589234
60.977631	54.77425	53.115555	62.069763	60.732937	56.072346	39.604023	29.045532	28.39366	47.588882	47.140079	48.684525	29.198763	29.083303	22.388899
26.339836	31.300159	31.735361	55.107323	61.524136	77.432793	83.996292	118.0952	133.108292	71.72686	69.510742	65.861603	61.122589	65.317429	64.263596
88.103165	123.009651	119.626083	116.415268	120.972305	148.978088	77.328491	96.362839	108.308594	31.754107	33.434372	34.092052	36.635296	33.623032	37.370155
46.086273	44.575436	42.310001	43.205357	42.764313	38.506767	37.527164	37.520889	40.21822	34.246601	37.319115	35.702908	18.948257	15.038617	12.537723
128.277252	137.746719	128.219513	201.724884	240.88475	264.138489	291.012848	339.834106	398.858276	220.590195	208.047516	202.847321	85.263542	69.016907	81.638138
45.827999	61.879288	51.766327	90.499695	101.910324	119.369537	108.957855	140.542908	173.878784	69.107025	64.944691	65.57193	48.445137	40.676556	46.058979
59.199844	71.514915	78.789818	108.495712	117.622177	118.637085	102.724449	89.130264	80.370735	99.562172	87.45874	103.22718	81.934792	60.304035	66.07309
9.652473	9.307008	11.315203	10.675427	14.255	14.715865	22.755476	20.69385	15.356726	21.807657	21.28829	23.410261	16.050653	10.588719	12.90799
34.796402	34.280182	42.187584	30.386131	34.129059	31.095671	40.336765	38.191647	39.98291	46.475529	46.504883	42.442379	22.962629	23.423059	21.073439
14.841025	17.21019	16.822356	14.359526	14.692669	14.880651	19.304279	19.187878	16.577622	22.710457	23.179087	22.211132	8.23567	8.171607	8.159865
50.354118	51.222984	48.135475	48.177174	50.49403	51.92218	55.298817	42.267464	41.781471	47.924389	47.664177	55.783272	41.302418	38.073429	40.07412
95.257904	122.302063	105.096169	123.491119	116.263397	133.546402	116.292458	95.657394	94.540024	168.280975	155.73793	144.134628	52.41674	39.294266	43.251869
17.9774	19.863253	21.616968	30.738411	31.30438	27.240406	33.627228	32.082474	23.13636	30.281364	28.442081	30.687738	12.600744	13.351606	11.959908
5.46731	4.561423	4.245777	7.963226	8.605602	10.481856	9.75	10.286919	9.060537	10.070395	9.133054	7.488492	7.600542	7.876099	8.686971
1.44167	1.454311	1.360936	1.138467	1.072399	1.28548	2.012009	2.046009	2.014796	1.506352	1.440117	1.627824	1.318432	1.156379	1.104223
67.150909	97.175102	107.412193	152.05246	154.365921	175.720581	122.940445	99.252884	108.240936	126.413811	120.602898	118.546074	39.321396	37.386158	38.388416
57.887184	53.124702	61.281536	46.763519	45.030209	44.158325	44.020115	41.181267	39.762901	39.615086	43.195808	44.900856	22.59623	22.895702	24.450508
23.679585	20.109447	18.564569	22.291834	24.27915	23.260284	26.256973	19.628542	16.747989	21.003231	21.448139	21.255354	12.206326	11.020371	12.481319
112.444656	107.125526	108.277374	120.84668	137.1772	140.409332	136.938553	122.571823	144.413971	114.746315	123.156975	118.486061	42.215389	33.742653	38.307762
418.929413	387.8349	413.620544	322.028778	307.456665	287.507385	219.054459	202.538925	231.580414	221.041275	207.131927	178.150909	141.174866	122.24765	109.639793
125.065163	144.522125	173.693405	197.755295	210.771408	206.883728	167.760818	149.759415	145.957458	163.131805	159.081757	166.082092	103.090561	104.449669	103.289375
128.388847	123.007477	125.27552	67.98214	75.484131	66.039276	76.919617	67.468681	94.598679	108.561234	104.943344	70.258553	58.674454	39.387848	41.586884
25.237719	27.296244	24.344744	25.89575	25.920063	30.734022	36.922668	40.226509	31.718822	39.928997	39.752392	60.604012	62.91003	51.164768	56.843021
39.305466	37.779255	42.625244	30.3461	26.833008	26.044588	38.11845	40.077454	36.3535	43.037811	42.85453	44.335793	64.697308	83.246986	87.954788
30.792873	29.590427	26.226376	25.554129	24.066938	26.874208	37.639969	35.094925	31.202141	35.532848	30.016973	30.210346	39.013031	36.075306	39.83778
86.37088	83.665131	79.989578	62.030376	72.662819	60.811275	70.260178	75.044357	77.641876	68.115288	72.75106	70.701355	87.952751	92.035286	109.633614
30.089216	30.752298	26.002867	25.584995	23.223448	30.455864	29.382195	28.961834	30.578794	30.832504	28.5951	30.380629	9.569788	11.121223	11.745359
63.871971	61.498524	56.489708	49.6772	57.440956	52.483688	60.684093	60.335407	59.311054	55.819416	58.803978	56.048664	28.916348	28.72673	28.128649
23.350077	25.080423	25.698587	17.736055	19.708881	18.745205	24.155245	25.1523	21.167753	23.580465	24.675465	24.888077	13.466683	12.480676	10.324521
68.390915	59.238544	56.593079	44.220146	53.925053	47.784855	77.391762	70.527634	64.565899	75.870453	75.70723	71.268372	31.545961	30.862185	33.079838
37.332104	42.827473	57.124752	40.282486	46.78038	45.992313	45.62682	49.893421	49.485332	66.197006	61.503345	54.648235	40.927181	28.825359	27.182533
12.117254	11.64175	10.754131	10.078381	11.695794	11.24715	16.914166	16.640793	13.769515	17.050354	17.716679	15.839855	10.084201	11.038797	10.573191
33.552517	30.563053	29.305204	26.763315	27.865152	25.506918	32.47896	31.773478	30.10668	25.340969	26.852434	27.544203	20.587337	21.591187	18.436687
63.252316	66.130898	63.186104	45.521873	43.798809	47.521511	41.406384	45.512333	41.424881	32.14879	35.722603	33.978909	44.144573	55.452896	44.485062
107.457436	137.673538	127.011574	150.960419	166.602051	156.014603	210.547684	257.219238	312.546509	144.222061	155.960999	148.364578	98.028923	92.24572	85.8825
66.541687	64.518185	65.813087	71.351051	73.336128	72.077225	63.312145	59.260288	71.597687	66.252373	61.374916	63.3438	34.058079	33.878899	45.231083
115.198257	112.212555	98.157166	90.501732	110.057487	95.212746	95.675217	85.327431	90.049072	98.551704	98.245247	84.222977	18.843227	15.960188	16.780392
198.778259	175.147308	185.871017	253.261948	239.72879	207.946625	192.416351	132.115891	132.582504	172.326218	175.459808	184.800156	165.810944	120.891747	114.7491
395.844818	489.908813	641.113647	760.274353	781.994019	709.640015	1024.888611	1295.564453	1358.313232	1604.453369	1592.209106	1535.639404	1217.320312	1227.585815	1473.761597
9.158192	10.165794	9.586658	10.258842	12.353916	9.855045	15.189359	16.779739	15.77131	14.816919	15.204276	14.502396	4.6077	4.794983	4.547044
25.316603	22.832848	24.562834	24.422367	23.931103	23.741066	34.281963	27.779667	27.490679	25.511051	25.641834	26.852457	13.094511	11.891526	10.246243
45.108341	42.25388	40.758167	51.547119	53.789726	51.913475	75.489037	58.968723	56.193031	53.478981	52.893806	50.373981	27.88558	17.832224	17.495565
136.279617	125.855713	119.790047	102.113411	92.294563	89.818001	108.298546	109.129768	118.892624	84.697723	85.792213	78.661194	76.949081	78.143929	59.0536
73.766411	76.039207	76.957359	68.74379	70.116219	76.369354	71.493652	63.078533	55.869709	67.814117	70.905769	70.622574	81.594261	78.696663	80.208755
117.824806	117.664536	128.104172	109.594124	119.098717	112.181664	95.245178	98.531693	93.425034	104.221107	97.333412	98.355064	92.669617	91.648239	104.8545
51.130737	49.585194	45.772377	43.005119	44.087521	50.910282	51.030491	45.15065	48.016266	51.123482	46.046459	49.671459	15.091706	15.913427	19.078705
285.387085	300.563141	313.830505	343.248596	362.510986	360.993011	429.314484	473.67511	434.105865	415.878571	428.98877	433.807831	532.840149	468.763763	469.359558
188.479782	163.971481	161.372955	134.033127	127.349571	122.804192	129.212051	123.378616	118.685387	115.357002	117.088272	103.203529	85.379417	92.248062	76.001434
21.096624	18.846909	20.894077	19.097647	20.824352	17.852154	24.575912	22.010611	23.287931	34.350117	36.135857	32.78237	12.007348	10.034501	8.965561
317.986481	319.729065	312.588776	212.904816	212.526642	200.056396	209.185226	225.14122	224.016159	183.290176	178.594131	165.593414	140.136963	146.441254	159.307922
68.214104	68.180496	61.09288	50.568707	50.941105	46.942322	52.811745	58.080002	55.441822	41.503975	46.012371	42.223583	47.713501	53.591064	46.222584
17.768723	16.511096	17.494297	15.368649	17.70591	15.508985	19.603619	15.737459	16.482113	19.342562	19.031496	19.504784	13.32842	11.66449	10.458703
38.189854	36.86599	34.234303	33.134048	41.88475	40.600742	50.22208	46.048729	45.048679	45.147903	50.575897	47.918709	43.85157	33.197258	36.581581
17.12915	16.437797	16.822229	14.848854	15.304747	14.442812	23.208448	21.519846	18.034624	15.593936	15.576771	17.968763	9.634294	10.813703	7.2918
17.478872	11.729203	16.062966	10.016	10.373504	10.049972	18.898022	17.628479	18.989374	28.469772	28.781261	38.16655	14.516232	15.302011	13.172256
46.48637	50.398243	42.547577	36.014149	34.530563	35.089817	34.797703	28.543758	25.207779	49.723507	51.835392	39.108032	5.474895	4.773756	4.410026
19.405193	20.028303	18.757339	18.731604	17.674471	17.438959	21.400282	19.862679	18.271919	21.255928	21.000568	18.551775	9.800794	12.15708	9.950809
51.706093	56.940361	55.653435	45.872501	48.840199	42.07	60.386295	54.930653	54.367897	49.407269	49.082336	46.949078	32.371653	35.465225	26.988506
51.541645	52.796375	46.465908	35.937214	36.380562	34.362011	34.425865	32.042366	31.993021	30.7076	33.564934	30.493057	17.054754	16.058445	13.166281
17.271301	16.031077	19.51734	22.866211	24.244612	24.164511	43.016994	38.617317	34.341408	33.124847	35.34716	32.211763	9.352349	6.729995	6.692214
34.704746	38.285301	29.346703	24.720728	29.848873	25.764299	35.873474	33.07021	27.853256	35.219872	34.609497	32.643848	11.957363	14.264793	17.799984
14.081363	23.611074	33.02549	45.648933	43.798843	40.624065	48.288589	49.052101	46.886444	70.652603	64.054634	62.622025	25.98155	26.466457	31.439455
23.456387	27.736229	27.400333	27.45649	26.839275	28.839451	34.709221	34.229511	27.301197	26.607311	27.239386	26.956331	24.557634	31.909521	26.490215
124.026604	120.633575	115.848557	98.533371	106.543312	105.958115	169.812271	137.160995	108.133018	90.360847	88.254326	96.647949	70.517326	57.126438	62.139378
60.255249	57.021851	59.233124	33.376099	36.621834	30.015158	39.74033	40.982937	39.719994	29.359169	28.717257	29.489592	27.955725	26.266304	19.013109
20.220751	19.119734	21.598789	23.400915	26.26885	25.841072	31.468714	18.440977	17.206879	29.914976	29.986853	26.372486	5.329705	3.820929	4.056652
142.815216	136.783188	137.221268	109.688187	100.848595	103.299698	110.213737	96.872665	93.431335	87.32756	86.181938	85.562592	106.164383	123.065422	71.21524
38.961792	34.844051	38.659206	31.388874	30.805735	27.915766	32.823318	39.179844	31.094168	28.823895	29.537994	29.286243	48.816315	52.560223	43.384247
106.942108	112.653229	111.78421	77.777138	93.117233	95.307053	144.941589	147.733078	134.65715	101.447166	100.322838	91.746956	93.021774	90.925293	109.835236
42.062511	42.547516	41.397942	45.906067	45.968292	37.567867	51.09465	58.194241	56.573586	43.426956	47.897686	40.058533	30.816938	41.394562	50.870918
28.282736	34.829876	41.931721	21.541672	23.426437	19.89093	17.63801	19.969856	19.468922	42.852009	40.626503	39.272499	18.240343	20.483852	20.406565
39.772835	34.616814	28.239532	30.566404	30.730284	30.791924	39.588051	32.948948	26.906918	40.955856	39.945454	36.405724	19.86558	19.404306	17.570812
30.189764	34.950485	36.890915	24.787947	26.373354	24.333536	31.737555	35.821228	31.097889	36.986183	34.873108	28.228249	12.940275	15.867862	15.634009
900.138977	1169.379517	1152.478516	1335.494751	1412.702026	1453.83313	1065.032471	1255.642578	1306.14917	1066.303833	990.16687	1019.440979	868.33374	1008.951477	1279.605225
95.034607	98.21785	90.962593	93.317444	90.030823	93.343147	75.142784	101.78933	86.771263	72.389267	72.57785	69.42318	124.41716	159.985748	167.886444
70.522766	73.151993	64.91737	50.329723	45.45015	46.740353	36.065865	34.337254	29.265804	52.46862	50.692551	42.332405	8.693264	10.300911	7.165852
162.11055	163.813873	141.112335	120.928551	119.133736	111.697685	107.237343	98.903801	101.723778	78.673393	84.611557	78.366081	57.306507	66.985954	52.87693
144.746078	136.411041	128.015121	127.602692	121.767426	124.181129	121.724136	105.238365	102.557648	115.419212	112.06749	106.875809	77.046288	77.084465	63.141407
31.492874	27.738218	30.191422	30.217054	30.903412	33.564678	38.44997	38.031487	33.889378	31.374746	33.599735	40.458763	42.105797	45.974861	39.395248
17.773891	23.241499	21.170708	28.846392	27.863401	22.718319	28.750385	21.939552	18.205824	27.81004	26.803043	23.541763	11.536818	13.040402	12.851629
1.811402	1.529677	1.382931	3.029538	2.63907	1.472685	1.463178	1	1.466339	1.938253	1.723284	1.448791	2.314698	1.814562	1.500675
21.423527	20.288872	21.980352	28.190624	26.337696	26.305971	23.503	19.265093	19.449722	13.513067	14.211143	11.373019	5.839301	5.567426	5.301966
302.158539	372.875641	398.94873	278.879211	286.122375	297.149445	311.595245	470.976105	536.506287	287.689514	297.263458	299.766602	325.02533	377.629517	435.957825
29.068657	24.908028	25.142057	19.318062	20.566397	17.128839	24.617233	19.05899	20.343328	14.657914	15.419666	15.482667	9.782036	8.988025	7.913179
92.754021	86.543045	72.957184	59.209198	55.960091	55.409363	59.080063	43.447964	43.238846	46.95742	44.479992	44.43829	10.556499	11.107078	10.377584
30.2729	25.323563	23.981144	27.299858	30.026678	27.343218	53.297554	55.709743	53.933262	41.283142	39.099762	33.561691	27.687981	23.152922	23.493883
53.494888	57.12426	58.637772	47.901402	49.698418	48.597157	69.068954	67.977913	64.844257	103.600243	97.846893	88.073586	50.504074	58.303814	60.529121
97.200714	100.406883	105.282516	75.927315	76.813019	67.781212	72.586517	63.456074	62.869724	69.88105	72.194839	63.264919	36.700222	38.307205	34.104782
48.598804	40.016506	44.680592	29.096203	24.709002	23.759739	20.658867	16.050703	18.218126	13.774879	15.533144	13.960865	15.174635	15.240308	11.957096
43.918922	34.7393	45.316315	33.348751	27.186739	27.15202	27.523909	21.322615	26.147673	25.17487	28.400732	29.323105	16.777228	15.664294	15.226196
137.717514	141.934601	129.768356	115.125908	120.161598	110.183449	135.855865	131.813538	133.328522	99.397133	97.659714	92.764656	43.061592	38.627232	36.760048
19.561113	20.482813	22.025965	17.560591	17.068439	20.549295	31.030552	30.600489	29.094007	29.623371	29.086214	29.746439	11.379234	9.751511	9.241207
20.105051	22.363836	24.999784	17.129686	21.561111	19.535133	44.917114	41.762882	43.216064	72.932999	65.056244	62.403687	29.224186	37.207115	44.221169
89.019058	83.114021	80.334991	57.643902	56.546387	55.416401	63.45866	50.715942	48.952976	73.873451	71.35479	65.645828	16.597966	13.148114	12.39099
162.455627	181.511887	184.869781	193.050171	218.582718	218.197922	182.855789	213.731995	211.987701	185.418549	189.415451	184.58667	135.179123	127.587303	140.415985
11.612769	9.284442	11.262851	9.114343	8.500699	7.682508	9.645333	8.10252	7.38601	11.698574	11.636039	11.182528	5.848381	6.888741	5.126921
96.195229	102.291801	107.671303	85.174034	84.282097	84.392715	93.872246	88.905403	91.56675	67.411858	72.717789	76.490059	32.586233	29.750481	27.386272
24.679594	28.707514	26.597809	19.365442	24.268848	21.764193	34.082859	34.743927	28.909164	36.709755	29.981262	31.377235	15.724632	13.977804	14.387574
28.71327	26.570448	32.580378	26.591843	25.179472	24.731985	27.848797	28.809229	26.378666	32.387848	32.013725	31.644104	11.897707	14.571724	14.746997
69.703964	71.664238	70.510071	44.983543	53.635483	46.002876	46.727013	42.794296	45.93224	71.083405	82.911537	70.425499	21.149742	21.138248	23.252668
