t10C_1	t10C_2	t10C_3	t14C_1	t14C_2	t14C_3	t20C_1	t20C_2	t20C_3	t26C_1	t26C_2	t26C_3
102.884392	97.186668	89.567451	66.0588	76.483215	64.02784	74.713341	78.909012	82.127228	68.819603	74.925743	71.820206
36.978527	35.312077	29.373228	26.879606	23.937841	31.671934	31.261129	29.975679	31.842199	30.520405	28.712231	30.65414
75.875961	71.048378	63.401623	52.652588	60.78072	55.316502	64.192741	63.549675	62.712791	56.386936	60.4034	57.099491
27.004087	28.374233	28.018646	18.088539	19.947479	18.999475	24.857338	25.722643	21.63575	23.053072	24.718718	24.583248
82.878716	69.341843	63.377724	46.737316	56.635239	50.451736	82.562988	74.18367	68.417313	76.845337	78.383835	72.687691
44.447174	49.069084	63.969856	42.487389	49.542953	48.454529	48.479877	52.562778	51.853008	66.968994	63.024475	55.450771
13.395041	12.457249	11.066786	9.764263	11.403491	10.992287	17.169546	16.605309	13.620194	16.53163	17.42635	15.257851
39.247623	34.877598	32.182171	27.763687	28.698231	26.247688	33.900089	32.846523	31.087107	24.977489	26.99803	27.330753
75.299866	76.67765	70.88456	48.188728	45.725071	49.960621	43.574657	47.519379	43.298214	31.991505	36.229633	33.942654
128.32814	160.60022	143.461243	161.802948	176.978561	165.971954	225.381348	272.861206	333.376892	146.93045	161.246109	151.636642
79.499878	77.371841	75.843216	76.385696	77.294609	76.3442	67.212761	62.027672	75.527649	66.963531	62.972946	64.437637
137.354065	130.212997	110.019165	96.825516	116.58493	100.953209	102.144806	90.164497	96.082932	101.102257	101.392845	85.752708
238.314362	204.417313	210.107376	272.312714	255.520737	221.802551	205.828094	139.477539	141.034958	175.617416	181.704773	189.125031
477.195038	571.876282	727.956543	817.490295	833.317505	756.914246	1099.83667	1376.501953	1450.006836	1641.941895	1655.326172	1577.887451
10.040941	10.900127	9.85785	9.965265	12.15092	9.502235	15.302193	16.753395	15.756593	14.133597	14.763519	13.945068
29.265694	25.650969	26.842215	25.301973	24.513922	24.35747	35.982922	28.641392	28.332693	25.246161	25.705402	26.82053
53.14431	48.545006	45.121792	54.625095	56.61322	54.570183	80.211884	61.886971	59.209427	53.858635	54.100624	51.142475
163.034271	146.759064	135.124969	109.264549	97.712952	95.23349	115.513565	115.236679	126.314308	85.831619	88.731766	80.132889
87.823494	88.160515	86.535782	73.470909	74.157669	80.718307	75.927116	66.108162	58.974422	68.553062	73.012741	71.707611
140.99939	137.169281	144.38121	117.464981	126.523056	119.512466	101.782906	104.019371	98.910217	105.791252	100.827682	100.803375
60.418404	56.873253	50.727585	45.369205	46.200222	53.312004	53.739277	46.9543	50.32262	51.263111	46.861179	50.101944
343.813507	352.336609	358.165466	370.225525	387.149719	386.510223	461.985046	505.480011	464.490906	426.92749	447.114319	446.338623
226.281326	191.580933	182.193726	143.610977	135.334885	130.530701	138.189774	130.413483	126.145157	117.356598	121.123039	105.304039
24.362627	21.222382	22.782293	19.558943	21.272171	18.103897	25.352612	22.334616	23.824591	34.31255	36.542976	32.73806
382.700531	374.214172	354.17276	228.991104	226.613525	213.972351	224.338974	238.586594	239.007431	186.969452	185.039627	169.760483
80.868011	78.965645	68.451256	53.64558	53.351952	49.18026	55.772369	60.929543	58.200359	41.503036	46.915703	42.429039
20.410995	18.169306	18.813463	15.459141	17.881418	15.526986	19.996731	15.690222	16.559624	18.816526	18.77947	19.056023
45.575161	41.987118	37.93087	34.84362	43.866913	42.519894	53.084496	47.933941	47.307957	45.232315	51.703876	48.346264
19.693239	18.269451	18.242239	14.944751	15.314578	14.524302	24.012125	21.964664	18.505157	15.014676	15.311166	17.562002
19.837721	12.659241	17.069481	9.707323	9.997519	9.661951	19.396601	17.731924	19.246206	28.302767	28.886299	38.244602
55.113998	58.026649	47.259438	37.827927	35.740093	36.585865	36.410595	29.436134	25.899414	50.012508	53.043789	39.247509
22.335289	22.398565	20.121431	19.118456	17.833344	17.577656	22.005915	20.07839	18.529905	20.817011	20.896568	18.094391
61.171726	65.751938	62.135571	48.433449	51.103134	44.104279	63.982239	57.421135	57.192245	49.708614	50.18047	47.472969
61.448437	60.639496	51.7258	37.690025	37.862808	35.74295	35.997517	33.232067	33.181046	30.595781	34.083866	30.484564
19.574762	17.609203	21.242426	23.528292	24.762186	24.737841	45.624027	40.214413	35.680923	32.833424	35.829971	32.074402
40.858829	43.675552	32.135235	25.735117	30.874195	26.567104	37.572506	34.133396	28.777384	35.188953	35.021076	32.77692
15.748553	26.490688	36.265137	48.220814	45.955463	42.492443	50.896782	51.186737	49.288517	71.530785	65.925301	63.311966
27.169001	31.295387	29.92367	28.522417	27.637293	29.868368	36.327877	35.385296	28.135225	26.251314	27.49382	26.771717
148.033997	140.611389	130.875504	105.219933	112.680977	112.349442	181.567383	145.379456	114.690758	91.425125	90.911697	98.406654
71.539619	65.766121	66.152817	34.870422	38.15451	31.119377	41.723373	42.686428	41.361164	29.022881	28.938364	29.446198
23.287588	21.333836	23.354334	24.223934	27.187651	26.592382	32.831894	18.635052	17.307787	29.847767	30.41247	26.284218
176.899582	165.891891	163.223892	122.86232	112.759071	114.880302	123.798042	106.772629	103.583092	93.336571	92.749718	91.155708
45.748402	39.62191	42.702961	32.694317	31.846512	28.851141	34.185539	40.540955	32.189522	28.638151	29.640509	29.108686
127.432899	130.919724	126.164429	83.322212	98.918243	101.061562	155.047302	156.267746	143.464767	103.309013	103.630013	93.403008
49.715153	49.112598	45.829506	48.670517	47.907505	39.273815	53.954742	61.024578	59.413403	43.501255	48.763863	40.118767
32.827595	39.809326	46.788258	22.176138	24.080153	20.209883	17.849741	20.236023	19.705709	42.855709	41.294781	39.421894
47.674408	40.376343	31.807995	32.03648	32.131237	32.077702	41.760651	34.363483	27.744225	41.190472	40.846111	36.685722
35.116352	39.723316	40.698647	25.697151	27.259371	24.978807	33.071178	37.169445	32.329662	36.978931	35.48299	28.035845
1083.0896	1371.689331	1307.18396	1443.422729	1509.562866	1555.983398	1145.204468	1337.2052	1397.046021	1092.759277	1031.122559	1049.119263
113.397888	114.19767	102.418396	99.778114	95.094795	98.936317	79.983078	107.382187	91.639641	73.298515	74.69239	70.529327
85.056244	86.286942	73.883751	56.008503	49.899364	50.897911	38.98262	36.926365	31.401169	55.069744	53.704811	44.178169
194.0578	191.337341	159.083755	129.388992	126.37352	118.700317	114.42804	104.421799	108.015335	79.794334	87.12159	80.278831
173.548187	158.931351	144.306442	136.772598	129.122162	131.795975	129.959625	111.199265	108.8638	117.394333	115.74707	108.945808
37.002415	31.446384	33.06649	31.613928	31.861782	34.849911	40.377201	39.456654	35.311581	31.134922	34.011097	40.611328
20.280443	26.046347	23.068369	30.182558	28.677212	23.280365	29.787239	22.393536	18.297899	27.439646	26.884552	23.254242
0.975123	0.61963	0.433625	2.182872	1.745714	0.607638	0.496696	0	0.497228	0.958948	0.751501	0.460934
24.604855	22.607862	23.798473	29.286028	27.010098	27.03088	24.413963	19.528175	19.675743	13.046556	13.726542	10.66805
363.910309	437.210358	453.290863	300.516113	304.972626	317.516144	335.149139	500.997803	573.440857	294.233948	308.919739	307.9823
33.915775	27.995111	27.363359	19.830606	20.998274	17.252552	25.406353	19.283028	20.663801	13.998896	15.023108	14.925154
110.592903	100.636124	81.772797	62.871876	58.67955	58.313915	62.609055	45.203251	45.066246	47.104122	45.389229	44.819077
35.365891	28.485144	26.1056	28.244213	30.939081	28.198719	56.370548	58.243534	56.548965	41.078938	39.705936	33.414299
63.365421	65.891731	65.584946	50.640697	52.153862	50.937431	73.149742	71.435875	68.410446	105.148697	101.052254	89.800323
116.256287	117.571884	119.46917	81.24527	81.059097	71.635483	77.151009	66.685013	66.306923	70.737274	74.533287	64.188957
57.501514	45.820904	49.672039	30.267916	25.353975	24.309999	21.133966	16.023008	18.40753	13.066995	15.14608	13.355886
52.067574	39.974438	50.312256	35.016106	28.05571	28.206064	28.553755	21.658855	26.991726	24.724617	28.477606	29.171143
165.805389	165.246094	146.143188	123.492821	128.02153	117.239746	144.874451	139.142761	141.42189	101.050522	100.846931	94.727699
22.315514	22.956717	23.809454	17.881485	17.128054	20.889353	32.233917	31.428623	30.194448	29.268282	29.275482	29.652256
22.959984	25.018927	27.188232	17.439484	21.927753	19.969337	47.259594	43.354824	45.0214	73.815987	66.986351	63.094986
107.630402	97.660896	91.116615	61.331902	59.657986	58.515575	67.682365	53.046268	51.585827	75.243744	73.622055	67.154282
194.46933	212.104492	208.879913	207.875793	233.483994	233.253464	195.716507	226.470322	226.174255	189.56723	196.558456	189.295105
12.772681	9.735403	11.637949	8.775175	8.104162	7.203793	9.316057	7.583185	6.830443	10.973437	11.057983	10.485005
114.923569	118.906891	121.400116	91.453552	89.558441	90.057129	100.630424	93.85318	97.733727	68.364731	75.062294	77.87326
28.807772	32.434452	29.19553	19.770599	24.814768	22.235121	35.492119	36.108891	30.000412	36.626411	30.155392	31.467014
33.613445	30.154222	35.928242	27.544067	25.835081	25.319147	28.815243	29.765516	27.243504	32.104862	32.328773	31.552523
83.395317	83.852394	79.26107	47.340382	56.215778	48.413666	49.183376	44.473267	48.07523	71.805138	85.435478	71.471107
34.145393	67.030693	73.698456	53.495441	62.427021	53.782909	79.431938	91.168655	84.728569	96.608818	91.54174	78.207626
43.140472	37.250305	33.827137	26.522566	24.395008	22.86598	28.967031	27.978455	25.28422	23.075014	22.657959	20.848173
17.274914	19.647556	19.486181	14.373724	16.576153	13.165898	18.7547	16.944052	14.47638	25.341501	25.277935	26.024307
11.870233	15.236166	15.557957	35.791759	37.001961	35.183384	50.72208	40.081177	36.482483	45.8181	38.679935	42.609104
164.520157	164.152649	148.61087	129.909058	141.153885	146.60643	114.816887	93.8853	106.60714	88.06675	89.281143	90.956398
630.061279	600.206177	551.0354	1120.110107	1083.565918	1137.588867	663.10553	510.759064	510.95639	515.835449	526.125732	503.627625
1241.333496	950.936279	893.608704	1359.282349	1251.477783	1108.03894	1167.941284	1165.800049	1216.729126	1005.320129	1031.516479	976.544678
54.076973	44.320015	42.447544	27.90032	26.164019	26.821341	18.745974	16.366634	20.002092	18.810896	20.145958	16.276804
34.705677	44.771008	43.256878	61.817265	60.488377	59.856556	80.775955	69.178871	66.5606	79.829338	80.280449	78.018143
48.337021	47.763187	53.789356	40.588535	44.901417	36.428555	56.752777	68.290901	81.751694	68.281784	70.852554	67.105408
55.668056	36.120716	59.076534	34.361629	37.019974	29.970715	26.17943	23.390509	30.895231	79.567467	81.584625	87.508949
14.113158	19.534071	14.063516	12.790854	16.859226	15.550405	28.315292	31.689177	24.164293	26.646719	29.899969	29.507036
50.443047	39.922733	41.402706	25.895216	24.371691	23.683321	31.511999	33.302536	32.607597	48.877026	53.208336	44.887451
164.727936	171.670456	160.140945	113.650131	125.061745	125.180672	133.910309	135.451965	166.657547	110.10125	111.895317	94.90062
42.691628	40.000282	37.093597	38.864811	36.314392	33.709457	46.673504	42.196541	37.844986	31.258289	32.989616	30.941694
47.756287	40.571835	37.468784	39.044495	38.608868	39.396141	47.391376	39.58075	40.252636	43.982239	44.394474	46.328751
128.025223	158.763	223.911011	300.627045	308.542572	330.960968	330.797974	287.538361	331.660034	299.124023	298.6492	299.730835
922.369019	1127.520874	1118.911499	1288.046753	1277.695557	1131.853027	1435.841187	1776.239136	1780.414185	2460.900391	2369.4021	2182.382568
36.598682	30.292311	29.490721	25.913076	26.432293	27.107815	37.586758	34.118279	31.275791	44.372143	45.938713	42.481186
60.079361	66.660004	63.372005	97.515312	95.153801	101.884224	186.989792	81.692383	72.122528	70.910149	71.190773	82.80043
31.997263	37.16029	36.295143	31.260431	36.998142	37.936455	52.456486	41.278622	41.79417	56.382801	60.628078	63.69706
471.115295	549.584839	690.809387	624.289124	571.307312	500.213867	597.428467	568.882996	617.721985	1205.101807	1182.404419	1285.21582
28.786802	27.647995	30.251364	18.497091	18.100536	19.68531	22.837273	18.162626	14.495866	22.33988	22.643705	20.361206
166.879822	161.843933	183.482346	131.207687	130.153107	145.252243	153.53183	139.129379	155.845276	153.334045	148.504547	145.152756
43.074352	49.760658	41.514744	34.402878	39.531937	50.431545	69.979446	78.358528	74.398254	79.722206	86.136757	75.570168
48.95676	51.447983	45.706219	39.231701	44.590389	40.855061	44.269058	46.945454	45.451752	46.346096	44.467571	45.662151
37.214794	25.567312	24.481588	18.58622	19.504501	18.896715	30.007635	26.067469	21.500671	31.260958	30.367699	30.511566
105.196007	106.315704	102.318642	84.385307	85.73159	90.881004	81.304054	70.73568	70.609375	64.288696	63.401909	64.7593
51.643589	49.458931	45.044048	39.642464	40.537376	42.109116	58.857548	56.120392	46.319054	47.754311	47.594631	49.927162
37.63763	32.701927	28.598276	32.519073	32.353333	29.210526	42.827744	50.023544	40.601967	35.957253	37.789013	35.833862
100.270485	82.903313	94.947693	101.263153	82.627922	85.763229	96.410782	69.885063	62.568668	107.844734	109.68779	111.627838
33.511494	30.270643	25.069967	31.131592	31.874485	29.099251	25.93598	20.625601	16.22588	21.107876	24.251432	20.84037
128.514862	155.413879	144.88443	122.24765	125.1651	105.05616	142.924774	144.12915	151.910919	133.726059	142.358688	129.240219
102.137421	101.647072	87.14534	78.929283	78.778	73.401207	74.59481	69.12693	67.932167	74.668228	73.286331	67.557884
147.15712	149.387039	157.068665	103.417213	95.573517	91.024887	113.131592	107.117821	107.347404	64.039337	70.465424	68.270569
41.593697	43.468578	36.532341	29.461504	32.320889	28.404982	38.672787	39.554184	41.615952	33.810623	35.554493	35.550251
81.980576	69.480408	66.822769	50.762203	51.85696	49.624847	61.164993	60.261627	59.404671	61.23468	59.423351	59.73185
53.647907	53.356907	52.540081	49.826401	50.978401	53.771061	63.765259	61.695625	57.606087	54.948879	61.031319	64.878922
46.975822	40.768291	46.749329	45.661282	45.851089	42.976429	54.21563	44.675072	44.951317	43.914429	49.488129	57.074127
158.342911	165.307205	143.278488	73.783134	83.472107	73.318901	114.414093	140.552841	126.240677	117.392265	116.681381	119.443413
76.223099	70.781876	70.969147	44.57748	44.120731	45.917206	63.403698	69.217445	73.642921	77.85582	76.732307	80.100761
135.743729	131.631866	127.068771	188.936935	183.535858	189.562668	168.352158	127.582352	106.695335	136.6353	133.276428	139.583725
69.17495	89.15773	91.309456	141.88208	152.097565	162.166229	152.022766	129.513153	136.693329	103.970787	107.07946	92.353165
35.160694	36.050571	32.57003	33.32235	39.161411	34.756569	46.616787	64.434303	50.869537	66.388969	70.777206	65.654823
442.469696	350.136902	392.375549	211.182419	164.465271	148.031784	96.536903	161.289017	140.7341	247.353531	282.720337	309.32135
53.565933	54.067829	54.468815	50.055634	50.965374	49.121956	58.82349	65.08989	64.551849	60.657932	57.240955	54.957134
58.404812	61.011868	56.936298	48.97401	53.548592	56.347488	65.067841	60.910484	59.758625	48.523216	53.314079	60.116188
345.093842	341.288696	338.49823	930.277344	948.741516	944.614136	668.426941	523.770325	533.960571	642.337952	634.665588	606.252197
36.53854	37.197815	35.41074	33.933464	39.545807	34.098682	41.933151	38.512794	40.012409	37.220367	38.450695	35.152321
28.298723	25.211348	23.541832	22.37569	19.847321	19.5996	22.98596	19.909031	17.634743	23.874529	25.5403	22.760895
16.951435	18.897682	16.135809	8.643531	10.959668	7.23978	22.088617	25.844465	22.418804	31.775263	34.42025	27.198833
35.978588	22.518833	22.460051	26.556032	27.122284	26.83153	32.291489	29.593416	35.243614	33.072704	41.664989	28.83709
12.819376	13.509051	16.866894	11.070257	14.097275	13.598356	16.488607	19.085518	16.943895	21.050417	18.045948	21.555143
38.404301	34.306435	37.468098	26.112356	29.571743	26.679899	31.494122	28.601814	23.158068	34.193134	36.715069	37.242596
0	0.410635	0	0.729382	0	0.380932	0.391591	0	0	0.590656	0	0
678.611572	737.149414	734.768555	430.81424	437.381836	460.422272	455.352966	453.539154	479.193939	392.019257	387.381744	423.090515
815.759338	851.502686	782.169006	526.337524	513.828491	572.518433	500.492126	529.742126	634.37738	551.306335	566.407837	616.357422
499.511993	559.057129	538.265442	421.641724	421.30249	412.213654	356.398926	420.496887	440.177124	407.894897	415.233063	423.052307
70.913116	90.745369	110.205681	43.837646	42.909203	52.099758	48.944901	65.87056	57.082787	82.547165	76.308334	83.097397
99.04628	88.219246	79.654648	74.483978	68.880539	69.516144	63.957283	56.894344	56.005337	53.586674	53.401535	58.013363
67.497284	61.529591	62.945927	43.281776	44.768154	46.020214	49.191395	48.194332	46.32391	47.582642	47.876278	47.709328
18.607246	20.709076	16.314117	17.767767	15.644429	19.216068	18.087086	13.604493	11.90712	18.763327	17.747198	17.919453
51.951527	44.752617	47.467003	38.25042	35.117661	36.337521	39.230595	30.316349	29.696251	24.685978	30.624901	28.427231
99.334351	99.059448	104.8424	68.252487	62.143543	65.410835	67.444138	64.161743	69.250504	95.774376	92.904564	86.55397
62.69479	58.572254	57.26675	31.611544	32.03693	30.563961	33.610382	26.218876	26.350533	25.580486	26.212172	23.154602
131.42514	131.256317	130.799835	122.902328	115.254509	123.629143	151.69342	118.165825	100.578728	129.911575	133.989014	155.162064
191.028183	184.849167	192.582458	150.289749	148.970047	154.573441	129.823608	169.080139	151.815887	117.345383	121.580666	119.821732
72.699257	73.739388	74.12928	75.797012	76.956093	82.099983	112.969826	98.136375	98.330887	77.940681	79.026489	84.559349
40.986156	46.733768	43.770733	45.906448	41.707771	41.684521	54.551247	43.093258	45.680634	41.806557	41.8498	41.123322
53.876011	51.978466	41.142895	31.663828	28.827988	30.55451	35.666599	29.114336	21.660044	32.858627	33.826134	33.774746
280.391754	383.030701	560.064331	758.794006	770.634155	1000.313354	2039.954346	1649.859253	1154.939941	1096.870972	990.841125	1305.251709
26.891373	26.39023	25.819921	32.001011	37.282677	39.115265	65.910843	69.916321	56.999664	56.274662	59.286957	61.401047
35.947918	49.090576	56.67057	75.527191	65.17086	65.31736	77.198502	52.432114	65.265282	82.673981	72.204811	71.930824
