ZT8_1	ZT8_2	ZT16_1	ZT16_2	t10C_1	t10C_2	t10C_3	t14C_1	t14C_2	t14C_3	t20C_1	t20C_2	t20C_3	t26C_1	t26C_2	t26C_3
156.232946995489	151.813731021816	139.93961617723	140.466901714885	197.922945914048	202.559817930519	179.096164080298	207.456446512885	219.273380203712	260.638349950805	292.10212663451	278.586091612499	314.685825342886	438.259476232711	444.590864033585	350.906321030438
224.535443673503	230.630957284474	289.417566515608	243.819216248863	209.010949625425	201.782195176157	192.377911910015	203.136591927341	209.717283641631	221.495726274011	330.873370574914	300.917620030342	312.99631461393	463.458683061058	451.00809172304	353.304432887968
32.9336348105005	27.146099096747	26.5138616533038	26.5444641035684	51.4134568743923	57.4554119666499	42.505461967866	57.5248897183915	64.1005741242141	30.6464842049091	62.0170396439147	60.4641861358861	53.0932474761526	48.559066408428	49.9313611320952	62.260857451435
86.5998822003694	86.2590187937403	81.4241291245445	75.2844760712967	150.761970128327	145.326783209507	136.081412586328	150.524023343027	146.768393589831	145.989836814634	143.373092502468	159.26821593809	161.785104372341	184.137897513051	172.259763962333	181.076399483578
13.4186357596391	11.6100112276655	15.1435537425923	11.8637376072647	23.6195275712083	23.0844862238686	20.1679769815236	24.0256400078524	27.0896604552039	17.9077605231122	27.0593606812552	24.3702041582085	25.9202832521054	20.8754307378505	21.4549132601382	27.5972406016906
27.6113623420837	22.5989514277475	30.9510549843131	23.6083188043077	43.7257743011712	40.3477113706954	40.0905987260993	44.402312581173	40.5895429000478	24.1613157850852	39.1356497774467	51.6354423427851	47.1799599248055	44.6549639420645	39.3028277714352	59.2087150873065
12.5315903482363	13.5046560897486	14.3115799930281	11.2765085474126	23.6195275712083	16.5524550872314	14.2817478297171	23.9848866627057	23.1458745724405	29.0251920999531	22.6102015405531	23.2016939502981	22.5412617941928	15.5516546473548	18.4468377807061	20.1848948602359
307.474189639664	294.669953622883	290.804189431548	300.486820524595	529.232496809981	523.562490930975	517.026088975032	495.460336664199	531.135833086847	485.766339381834	645.492481238849	617.064548503885	654.840652106088	1105.68353877785	1098.94754999271	840.775170473052
6.32227246841675	7.4417925310826	6.54649166376169	5.40421794889111	10.6096032165264	9.08727664536032	8.69737658313152	13.0222368182592	13.741462082774	13.2754973660952	8.62712995548934	10.3480816632834	11.1370643737378	12.889766602107	13.2328402830238	14.5166304697116
76.3988599692373	84.7433029040738	75.6003128775948	70.5866435924795	124.446441319993	113.444250280683	99.8584639598263	127.335369954588	124.319150872563	111.247863137006	149.729034132042	135.248839442153	140.384635138895	158.583772278672	155.815618008105	145.976762296101
